id,name,province,province_code,postcode_area,type,map_reference,latitude,longitude,census_division,area_code,time_zone
11984,Timberlea,Nova Scotia,NS,B3T,Unincorporated area,011D12,44.66239,-63.74625,Halifax,902,America/Halifax
11985,Tiverton,Nova Scotia,NS,B0V,Village,021B08,44.39287,-66.21284,Digby,902,America/Halifax
11986,Todds Island,Nova Scotia,NS,B3Z,Unincorporated area,011D12,44.68079,-63.90901,Halifax,902,America/Halifax
11987,Tomahawk Lake,Nova Scotia,NS,B0P,Unincorporated area,021A15,44.88570,-64.74910,Kings,902,America/Halifax
11988,Tomkinsville,Nova Scotia,NS,B1E,Unincorporated area,011K01,46.17922,-60.02990,Cape Breton,902,America/Glace_Bay
11989,Toms Savannah,Nova Scotia,NS,B0W,Unincorporated area,021A05,44.26784,-65.75492,Digby,902,America/Halifax
11990,Toney Mills,Nova Scotia,NS,B0K,Unincorporated area,011E15,45.75754,-62.90807,Pictou,902,America/Halifax
11991,Toney River,Nova Scotia,NS,B0K,Unincorporated area,011E15,45.77219,-62.89592,Pictou,902,America/Halifax
11992,Tor Bay,Nova Scotia,NS,B0H,Unincorporated area,011F03,45.19291,-61.35866,Guysborough,902,America/Halifax
11993,Torbrook,Nova Scotia,NS,B0P,Unincorporated area,021A15,44.91401,-64.97733,Annapolis,902,America/Halifax
11994,Torbrook East,Nova Scotia,NS,B0P,Unincorporated area,021A15,44.93087,-64.91879,Kings,902,America/Halifax
11995,Torbrook Mines,Nova Scotia,NS,B0P,Unincorporated area,021A15,44.92840,-64.96690,Annapolis,902,America/Halifax
11996,Torbrook West,Nova Scotia,NS,B0P,Unincorporated area,021A14,44.90681,-64.99911,Annapolis,902,America/Halifax
11997,Tower Road,Nova Scotia,NS,B1B,Unincorporated area,011J04,46.15204,-59.95950,Cape Breton,902,America/Glace_Bay
11998,Tracadie,Nova Scotia,NS,B0H,Unincorporated area,011F12,45.62536,-61.66480,Antigonish,902,America/Halifax
11999,Trafalgar,Nova Scotia,NS,B0H,Unincorporated area,011E07,45.28830,-62.65965,Guysborough,902,America/Halifax
12000,Tremont,Nova Scotia,NS,B0P,Unincorporated area,021A15,44.95159,-64.93303,Kings,902,America/Halifax
12001,Trenton,Nova Scotia,NS,B0K,Town,011E10,45.61052,-62.63937,Pictou,902,America/Halifax
12002,Trout Brook,Nova Scotia,NS,B1K,Unincorporated area,011F16,45.98788,-60.15742,Cape Breton,902,America/Glace_Bay
12003,Trout Lake,Nova Scotia,NS,B0H,Unincorporated area,011F06,45.26570,-61.45393,Guysborough,902,America/Halifax
12004,Troy,Nova Scotia,NS,B9A,Unincorporated area,011F11,45.68021,-61.43409,Inverness,902,America/Halifax
12005,Truemanville,Nova Scotia,NS,B4H,Unincorporated area,021H16,45.85572,-64.07520,Cumberland,902,America/Halifax
12006,Truro,Nova Scotia,NS,B2N,Town,011E06,45.36496,-63.27985,Colchester,902,America/Halifax
12007,Truro Heights,Nova Scotia,NS,B6L,Unincorporated area,011E06,45.34739,-63.31496,Colchester,902,America/Halifax
12008,Tufts Cove,Nova Scotia,NS,B3A,Unincorporated area,011D12,44.68219,-63.59689,Halifax,902,America/Halifax
12009,Tupper Lake,Nova Scotia,NS,B0P,Unincorporated area,021H02,45.02329,-64.58865,Kings,902,America/Halifax
12010,Tupperville,Nova Scotia,NS,B0S,Unincorporated area,021A14,44.79757,-65.36813,Annapolis,902,America/Halifax
12011,Tusket,Nova Scotia,NS,B0W,Unincorporated area,020P13,43.85544,-65.97453,Yarmouth,902,America/Halifax
12012,Tusket Falls,Nova Scotia,NS,B0W,Unincorporated area,020P13,43.88075,-65.97466,Yarmouth,902,America/Halifax
12013,Twin Rock Valley,Nova Scotia,NS,B0E,Unincorporated area,011K03,46.15463,-61.12541,Inverness,902,America/Halifax
12014,Two Islands,Nova Scotia,NS,B0M,Unincorporated area,021H08,45.39533,-64.22459,Cumberland,902,America/Halifax
12015,Two Rivers,Nova Scotia,NS,B0L,Unincorporated area,021H09,45.65874,-64.48426,Cumberland,902,America/Halifax
12016,Tyndal Road,Nova Scotia,NS,B4H,Unincorporated area,021H16,45.89880,-64.11312,Cumberland,902,America/Halifax
12017,Union,Nova Scotia,NS,B6L,Unincorporated area,011E06,45.39303,-63.12468,Colchester,902,America/Halifax
12018,Union Centre,Nova Scotia,NS,B0K,Unincorporated area,011E10,45.53078,-62.76161,Pictou,902,America/Halifax
12019,Union Corner,Nova Scotia,NS,B0N,Unincorporated area,021H01,45.01836,-64.02031,Hants,902,America/Halifax
12020,Union Square,Nova Scotia,NS,B0R,Unincorporated area,021A10,44.55236,-64.63897,Lunenburg,902,America/Halifax
12021,Uplands Park,Nova Scotia,NS,B4B,Unincorporated area,011D12,44.72415,-63.74199,Halifax,902,America/Halifax
12022,Upper Afton,Nova Scotia,NS,B0H,Unincorporated area,011F12,45.57297,-61.68852,Antigonish,902,America/Halifax
12023,Upper Barneys River,Nova Scotia,NS,B0K,Unincorporated area,011E08,45.56078,-62.31584,Pictou,902,America/Halifax
12024,Upper Bass River,Nova Scotia,NS,B0M,Unincorporated area,011E05,45.42908,-63.77614,Colchester,902,America/Halifax
12025,Upper Big Tracadie,Nova Scotia,NS,B0H,Unincorporated area,011F12,45.57827,-61.58907,Antigonish,902,America/Halifax
12026,Upper Blandford,Nova Scotia,NS,B0J,Unincorporated area,021A09,44.51564,-64.12268,Lunenburg,902,America/Halifax
12027,Upper Branch,Nova Scotia,NS,B4V,Unincorporated area,021A07,44.45288,-64.68449,Lunenburg,902,America/Halifax
12028,Upper Brookfield,Nova Scotia,NS,B0N,Unincorporated area,011E06,45.26317,-63.25820,Colchester,902,America/Halifax
12029,Upper Brookside,Nova Scotia,NS,B6L,Unincorporated area,011E06,45.41003,-63.22373,Colchester,902,America/Halifax
12030,Upper Burlington,Nova Scotia,NS,B0N,Unincorporated area,021H01,45.04530,-64.03967,Hants,902,America/Halifax
12031,Upper Burnside,Nova Scotia,NS,B0N,Unincorporated area,011E07,45.32011,-62.98952,Colchester,902,America/Halifax
12032,Upper Canard,Nova Scotia,NS,B0P,Unincorporated area,021H01,45.12612,-64.46844,Kings,902,America/Halifax
12033,Upper Chelsea,Nova Scotia,NS,B4V,Unincorporated area,021A07,44.34685,-64.76540,Lunenburg,902,America/Halifax
12034,Upper Clarence,Nova Scotia,NS,B0S,Unincorporated area,021A14,44.95127,-65.16368,Annapolis,902,America/Halifax
12035,Upper Clements,Nova Scotia,NS,B0S,Unincorporated area,021A12,44.69919,-65.57540,Annapolis,902,America/Halifax
12036,Upper Clyde River,Nova Scotia,NS,B0T,Unincorporated area,020P14,43.90080,-65.48786,Shelburne,902,America/Halifax
12037,Upper Dyke,Nova Scotia,NS,B0P,Unincorporated area,021H01,45.11908,-64.49393,Kings,902,America/Halifax
12038,Upper Economy,Nova Scotia,NS,B0M,Unincorporated area,011E05,45.38768,-63.84461,Colchester,902,America/Halifax
12039,Upper Falmouth,Nova Scotia,NS,B0N,Unincorporated area,021A16,44.96425,-64.21463,Hants,902,America/Halifax
12040,Upper Fox Island,Nova Scotia,NS,B0H,Unincorporated area,011F06,45.33259,-61.15004,Guysborough,902,America/Halifax
12041,Upper Glencoe,Nova Scotia,NS,B0E,Unincorporated area,011F14,45.95357,-61.28861,Inverness,902,America/Halifax
12042,Upper Grand Mira,Nova Scotia,NS,B1K,Unincorporated area,011F16,45.80725,-60.29744,Cape Breton,902,America/Glace_Bay
12043,Upper Granville,Nova Scotia,NS,B0S,Unincorporated area,021A14,44.82602,-65.34511,Annapolis,902,America/Halifax
12044,Upper Gulf Shore,Nova Scotia,NS,B0K,Unincorporated area,011E13,45.87472,-63.61484,Cumberland,902,America/Halifax
12045,Upper Hammonds Plains,Nova Scotia,NS,B4B,Unincorporated area,011D12,44.75448,-63.84165,Halifax,902,America/Halifax
12046,Upper Kempt Head,Nova Scotia,NS,B1X,Unincorporated area,011K02,46.11142,-60.63129,Victoria,902,America/Halifax
12047,Upper Kemptown,Nova Scotia,NS,B6L,Unincorporated area,011E06,45.53564,-63.11237,Colchester,902,America/Halifax
12048,Upper Kennetcook,Nova Scotia,NS,B0N,Unincorporated area,011E04,45.20168,-63.65759,Hants,902,America/Halifax
12049,Upper Kingsburg,Nova Scotia,NS,B0J,Unincorporated area,021A08,44.27215,-64.28328,Lunenburg,902,America/Halifax
12050,Upper LaHave,Nova Scotia,NS,B4V,Unincorporated area,021A08,44.36550,-64.44433,Lunenburg,902,America/Halifax
12051,Upper Lakeville,Nova Scotia,NS,B0J,Unincorporated area,011D15,44.79126,-62.95746,Halifax,902,America/Halifax
12052,Upper Lawrencetown,Nova Scotia,NS,B2Z,Unincorporated area,011D11,44.68423,-63.43369,Halifax,902,America/Halifax
12053,Upper Leitches Creek,Nova Scotia,NS,B2A,Unincorporated area,011K01,46.12972,-60.39090,Cape Breton,902,America/Glace_Bay
12054,Upper Linden,Nova Scotia,NS,B4H,Unincorporated area,011E13,45.87813,-63.83914,Cumberland,902,America/Halifax
12055,Upper Malagash,Nova Scotia,NS,B0K,Unincorporated area,011E14,45.76664,-63.40463,Cumberland,902,America/Halifax
12056,Upper Margaree,Nova Scotia,NS,B0E,Unincorporated area,011K03,46.21104,-61.14272,Inverness,902,America/Halifax
12057,Upper Middle River,Nova Scotia,NS,B0E,Unincorporated area,011K02,46.18783,-60.93530,Victoria,902,America/Halifax
12058,Upper Mount Thom,Nova Scotia,NS,B0K,Unincorporated area,011E10,45.50660,-62.99510,Pictou,902,America/Halifax
12059,Upper Musquodoboit,Nova Scotia,NS,B0N,Unincorporated area,011E02,45.13748,-62.95017,Halifax,902,America/Halifax
12060,Upper Nappan,Nova Scotia,NS,B4H,Unincorporated area,021H16,45.79350,-64.19528,Cumberland,902,America/Halifax
12061,Upper New Cornwall,Nova Scotia,NS,B0J,Unincorporated area,021A10,44.53149,-64.57990,Lunenburg,902,America/Halifax
12062,Upper New Harbour,Nova Scotia,NS,B0H,Unincorporated area,011F04,45.22130,-61.52276,Guysborough,902,America/Halifax
12063,Upper Nine Mile River,Nova Scotia,NS,B2S,Unincorporated area,011E04,45.07921,-63.62643,Hants,902,America/Halifax
12064,Upper Northfield,Nova Scotia,NS,B4V,Unincorporated area,021A10,44.50164,-64.61470,Lunenburg,902,America/Halifax
12065,Upper North River,Nova Scotia,NS,B6L,Unincorporated area,011E06,45.48778,-63.21595,Colchester,902,America/Halifax
12066,Upper North Sydney,Nova Scotia,NS,B2A,Unincorporated area,011K01,46.18057,-60.28648,Cape Breton,902,America/Glace_Bay
12067,Upper Ohio,Nova Scotia,NS,B0T,Unincorporated area,020P14,43.97609,-65.42963,Shelburne,902,America/Halifax
12068,Upper Onslow,Nova Scotia,NS,B6L,Unincorporated area,011E06,45.39220,-63.29091,Colchester,902,America/Halifax
12069,Upper Pomquet,Nova Scotia,NS,B2G,Unincorporated area,011F12,45.60728,-61.81906,Antigonish,902,America/Halifax
12070,Upper Port La Tour,Nova Scotia,NS,B0W,Unincorporated area,020P11,43.51217,-65.46995,Shelburne,902,America/Halifax
12071,Upper Rawdon,Nova Scotia,NS,B0N,Unincorporated area,011E04,45.06787,-63.71167,Hants,902,America/Halifax
12072,Upper River Denys,Nova Scotia,NS,B0E,Unincorporated area,011F14,45.90268,-61.23045,Inverness,902,America/Halifax
12073,Upper Sackville,Nova Scotia,NS,B4E,Unincorporated area,011D13,44.79615,-63.73086,Halifax,902,America/Halifax
12074,Upper Smithfield,Nova Scotia,NS,B0H,Unincorporated area,011E08,45.26342,-62.18876,Guysborough,902,America/Halifax
12075,Upper South River,Nova Scotia,NS,B0H,Unincorporated area,011F05,45.44432,-61.92988,Antigonish,902,America/Halifax
12076,Upper Southwest Mabou,Nova Scotia,NS,B0E,Unincorporated area,011F14,45.95414,-61.37200,Inverness,902,America/Halifax
12077,Upper Springfield,Nova Scotia,NS,B0H,Unincorporated area,011F05,45.46777,-61.83780,Antigonish,902,America/Halifax
12078,Upper Stewiacke,Nova Scotia,NS,B0N,Unincorporated area,011E02,45.22398,-62.99105,Colchester,902,America/Halifax
12079,Upper Tantallon,Nova Scotia,NS,B3Z,Unincorporated area,011D12,44.68781,-63.87781,Halifax,902,America/Halifax
12080,Upper Vaughan,Nova Scotia,NS,B0N,Unincorporated area,021A16,44.80270,-64.23941,Hants,902,America/Halifax
12081,Upper Washabuck,Nova Scotia,NS,B2C,Unincorporated area,011K02,46.04692,-60.81599,Victoria,902,America/Halifax
12082,Upper Wedgeport,Nova Scotia,NS,B0W,Unincorporated area,020P13,43.75517,-65.98885,Yarmouth,902,America/Halifax
12083,Upper West Pubnico,Nova Scotia,NS,B0W,Unincorporated area,020P12,43.67768,-65.79440,Yarmouth,902,America/Halifax
12084,Upper Whitehead,Nova Scotia,NS,B0H,Unincorporated area,011F06,45.29745,-61.17573,Guysborough,902,America/Halifax
12085,Upper Woods Harbour,Nova Scotia,NS,B0W,Unincorporated area,020P12,43.55795,-65.73602,Shelburne,902,America/Halifax
12086,Urbania,Nova Scotia,NS,B0N,Unincorporated area,011E03,45.21464,-63.42594,Hants,902,America/Halifax
12087,Valley,Nova Scotia,NS,B6L,Unincorporated area,011E06,45.38330,-63.20319,Colchester,902,America/Halifax
12088,Valley Cross Roads,Nova Scotia,NS,B6L,Unincorporated area,011E06,45.39663,-63.20756,Colchester,902,America/Halifax
12089,Valley Mills,Nova Scotia,NS,B0E,Unincorporated area,011F14,45.84387,-61.11024,Inverness,902,America/Halifax
12090,Valley Road,Nova Scotia,NS,B0M,Unincorporated area,011E12,45.66102,-63.98320,Cumberland,902,America/Halifax
12091,Valley Station,Nova Scotia,NS,B6L,Unincorporated area,011E06,45.38175,-63.19542,Colchester,902,America/Halifax
12092,Vaughan,Nova Scotia,NS,B0N,Unincorporated area,021A16,44.84067,-64.23118,Hants,902,America/Halifax
12093,Victoria,Nova Scotia,NS,B0K,Unincorporated area,011E12,45.73023,-63.68090,Cumberland,902,America/Halifax
12094,Victoria Beach,Nova Scotia,NS,B0S,Unincorporated area,021A12,44.67544,-65.75188,Annapolis,902,America/Halifax
12095,Victoria Bridge,Nova Scotia,NS,B1K,Unincorporated area,011F16,45.82569,-60.28811,Cape Breton,902,America/Glace_Bay
12096,Victoria Harbour,Nova Scotia,NS,B0P,Unincorporated area,021H02,45.11077,-64.88417,Kings,902,America/Halifax
12097,Victoria Junction,Nova Scotia,NS,B1N,Unincorporated area,011K01,46.16549,-60.11993,Cape Breton,902,America/Glace_Bay
12098,Victoria Line,Nova Scotia,NS,B0E,Unincorporated area,011F14,45.83922,-61.28927,Inverness,902,America/Halifax
12099,Victoria Mines,Nova Scotia,NS,B1N,Unincorporated area,011K01,46.23684,-60.17308,Cape Breton,902,America/Glace_Bay
12100,Victoria Road,Nova Scotia,NS,B0E,Unincorporated area,011K06,46.29064,-61.21949,Inverness,902,America/Halifax
12101,Victoria Vale,Nova Scotia,NS,B0S,Unincorporated area,021A14,45.00393,-65.07527,Annapolis,902,America/Halifax
12102,Victory,Nova Scotia,NS,B0S,Unincorporated area,021A11,44.55565,-65.45534,Annapolis,902,America/Halifax
12103,Viewmount,Nova Scotia,NS,B0P,Unincorporated area,021H02,45.08628,-64.80391,Kings,902,America/Halifax
12104,Villagedale,Nova Scotia,NS,B0W,Unincorporated area,020P12,43.52386,-65.54497,Shelburne,902,America/Halifax
12105,Virginia East,Nova Scotia,NS,B0S,Unincorporated area,021A12,44.62412,-65.49696,Annapolis,902,America/Halifax
12106,Voglers Cove,Nova Scotia,NS,B0J,Unincorporated area,021A02,44.15737,-64.53329,Lunenburg,902,America/Halifax
12107,Waddens Cove,Nova Scotia,NS,B1B,Unincorporated area,011J04,46.08676,-59.85447,Cape Breton,902,America/Glace_Bay
12108,Waldeck,Nova Scotia,NS,B0S,Unincorporated area,021A12,44.62623,-65.63767,Annapolis,902,America/Halifax
12109,Waldeck East,Nova Scotia,NS,B0S,Unincorporated area,021A12,44.63838,-65.61512,Annapolis,902,America/Halifax
12110,Waldeck West,Nova Scotia,NS,B0S,Unincorporated area,021A12,44.61100,-65.63878,Annapolis,902,America/Halifax
12111,Waldegrave,Nova Scotia,NS,B0K,Unincorporated area,011E11,45.72180,-63.23530,Colchester,902,America/Halifax
12112,Walden,Nova Scotia,NS,B0J,Unincorporated area,021A10,44.55638,-64.50136,Lunenburg,902,America/Halifax
12113,Walkerville,Nova Scotia,NS,B0E,Unincorporated area,011F11,45.60627,-61.19592,Richmond,902,America/Halifax
12114,Wallace,Nova Scotia,NS,B0K,Unincorporated area,011E14,45.81376,-63.47344,Cumberland,902,America/Halifax
12115,Wallace Bay,Nova Scotia,NS,B0K,Unincorporated area,011E13,45.83397,-63.56948,Cumberland,902,America/Halifax
12116,Wallace Bridge,Nova Scotia,NS,B0K,Unincorporated area,011E13,45.81277,-63.51485,Cumberland,902,America/Halifax
12117,Wallace Bridge Station,Nova Scotia,NS,B0K,Unincorporated area,011E13,45.79551,-63.54259,Cumberland,902,America/Halifax
12118,Wallace Grant,Nova Scotia,NS,B0K,Unincorporated area,011E11,45.74332,-63.46615,Cumberland,902,America/Halifax
12119,Wallace Heights,Nova Scotia,NS,B3B,Unincorporated area,011D12,44.68784,-63.61003,Halifax,902,America/Halifax
12120,Wallace Highlands,Nova Scotia,NS,B0M,Unincorporated area,011E11,45.72649,-63.45823,Cumberland,902,America/Halifax
12121,Wallace Ridge,Nova Scotia,NS,B0K,Unincorporated area,011E14,45.78411,-63.41340,Cumberland,902,America/Halifax
12122,Wallace River,Nova Scotia,NS,B0K,Unincorporated area,011E13,45.79506,-63.55605,Cumberland,902,America/Halifax
12123,Wallace River West,Nova Scotia,NS,B0K,Unincorporated area,011E13,45.79817,-63.55238,Cumberland,902,America/Halifax
12124,Wallace Station,Nova Scotia,NS,B0K,Unincorporated area,011E14,45.77528,-63.49881,Cumberland,902,America/Halifax
12125,Wallbrook,Nova Scotia,NS,B4P,Unincorporated area,021H01,45.08215,-64.29984,Kings,902,America/Halifax
12126,Walton,Nova Scotia,NS,B0N,Unincorporated area,011E04,45.22762,-64.00515,Hants,902,America/Halifax
12127,Wards Brook,Nova Scotia,NS,B0M,Unincorporated area,021H07,45.41004,-64.56286,Cumberland,902,America/Halifax
12128,Warren,Nova Scotia,NS,B4H,Unincorporated area,021H16,45.84564,-64.12355,Cumberland,902,America/Halifax
12129,Warwick Mountain,Nova Scotia,NS,B0K,Unincorporated area,011E11,45.61676,-63.37985,Colchester,902,America/Halifax
12130,Washabuck Bridge,Nova Scotia,NS,B2C,Unincorporated area,011K02,46.01076,-60.87540,Victoria,902,America/Halifax
12131,Washabuck Centre,Nova Scotia,NS,B2C,Unincorporated area,011K02,46.05809,-60.79200,Victoria,902,America/Halifax
12132,Waterford,Nova Scotia,NS,B0V,Unincorporated area,021A12,44.56894,-65.96368,Digby,902,America/Halifax
12133,Waterloo,Nova Scotia,NS,B4V,Unincorporated area,021A07,44.32517,-64.68931,Lunenburg,902,America/Halifax
12134,Waterloo Lake,Nova Scotia,NS,B0S,Unincorporated area,021A10,44.71333,-64.97577,Annapolis,902,America/Halifax
12135,Waternish,Nova Scotia,NS,B0H,Unincorporated area,011E01,45.21534,-62.01826,Guysborough,902,America/Halifax
12136,Waterside,Nova Scotia,NS,B0K,Unincorporated area,011E15,45.75278,-62.77208,Pictou,902,America/Halifax
12137,Watervale,Nova Scotia,NS,B0K,Unincorporated area,011E07,45.48508,-62.91469,Pictou,902,America/Halifax
12138,Waterville,Nova Scotia,NS,B0P,Unincorporated area,021H02,45.05271,-64.67811,Kings,902,America/Halifax
12139,Watford,Nova Scotia,NS,B0R,Unincorporated area,021A10,44.53523,-64.66253,Lunenburg,902,America/Halifax
12140,Watt Section,Nova Scotia,NS,B0J,Unincorporated area,011D16,44.90533,-62.48843,Halifax,902,America/Halifax
12141,Waughs River,Nova Scotia,NS,B0K,Unincorporated area,011E11,45.69533,-63.24366,Colchester,902,America/Halifax
12142,Waverley,Nova Scotia,NS,B2R,Unincorporated area,011D13,44.78252,-63.59963,Halifax,902,America/Halifax
12143,Weaver Settlement,Nova Scotia,NS,B0W,Unincorporated area,021A05,44.38543,-65.96787,Digby,902,America/Halifax
12144,Websters Corner,Nova Scotia,NS,B2H,Unincorporated area,011E07,45.48632,-62.52101,Pictou,902,America/Halifax
12145,Wedgeport,Nova Scotia,NS,B0W,Unincorporated area,020P12,43.73979,-65.98004,Yarmouth,902,America/Halifax
12146,Wedgewood,Nova Scotia,NS,B3M,Unincorporated area,011D12,44.68151,-63.67183,Halifax,902,America/Halifax
12147,Wellington,Nova Scotia,NS,B0T,Unincorporated area,021A07,44.30127,-64.81471,Queens,902,America/Halifax
12148,Wellington,Nova Scotia,NS,B2T,Unincorporated area,011D13,44.86477,-63.61385,Halifax,902,America/Halifax
12149,Wellington,Nova Scotia,NS,B5A,Unincorporated area,020O16,43.91287,-66.10416,Yarmouth,902,America/Halifax
12150,Wellington Station,Nova Scotia,NS,B2T,Unincorporated area,011D13,44.86220,-63.61744,Halifax,902,America/Halifax
12151,Welsford,Nova Scotia,NS,B0K,Unincorporated area,011E11,45.72729,-63.05455,Pictou,902,America/Halifax
12152,Welsford,Nova Scotia,NS,B0P,Unincorporated area,021H02,45.08708,-64.75701,Kings,902,America/Halifax
12153,Welshtown,Nova Scotia,NS,B0T,Unincorporated area,020P14,43.82792,-65.38822,Shelburne,902,America/Halifax
